,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Platform
6458,s6459,Movie,Indigenous,Alastair Orr,"Zachary Soetenga, Lindsey McKeon, Sofia Pernas, Pierson Fode, Jamie Anderson",,,2016,R,86 min,Horror,American Tourists travel to Panama and have a very terrifying experience.,Prime Video
6459,s6460,Movie,Hillary,Sam Friedman,"Esther Friedman, Rain Pryor, Hannah Hodson, Christina Zorich",,,2016,18+,32 min,Comedy,"When Brooklynite Hillary gets dumped, she discovers that karma and fate have a sense of humor.",Prime Video
6461,s6462,Movie,Garden Store Part 2: Deserter,Jan Hrebejk,"Ana Geislerova, Ondrej Sokol, Martin Finger, Jiri Machacek, Gabriela Micova",,,2017,13+,111 min,Drama,"Telling the story of one hair salon's owner and his family amidst a raging war.",Prime Video
6463,s6464,Movie,Doors Wide Open,Antwon Rollins,Octavius Lewis,,,2020,18+,79 min,Drama,"A man (Thomas) links up with a car club (The Scraper boys), who rob houses for a living, decides to rob an Oakland drug lord. The robbery goes bad and the money comes up missing.",Prime Video
6467,s6468,Movie,A Kind Of Wonderful Thing,Jason Lupish,"Brian Andres, Beth Moore, Edward Balli",,,2021,18+,87 min,Comedy,When Anna is diagnosed with cancer she struggles to live the last few months of her life in peace until her sister announces her upcoming wedding and her unemployed musician brother decides to move in.,Prime Video
6469,s6470,Movie,18 Vayasu,R. Panneerselvam,"Johnny, Gayathrie, Rohini, Sathyendra, Yuvarani",,,2012,13+,151 min,"Drama, Suspense","Johnny acts like the first animal he comes across whenever he is depressed. He meets Gayathri, an orphan, who is harassed by her caretaker, while he is ill-treated by his mother. After a shocking event Johnny must try to win back Gayathri's love.",Prime Video
6470,s6471,Movie,We Still Kill the Old Way,Elio Petri,,,,1968,7+,93 min,Drama,"Two murders in a Sicilian village appear to be crimes of honor, until an idealistic professor suspects Mafia connection. He investigates, not realizing the woman he loves could betray him, if he uncovers the truth.",Prime Video
6471,s6472,Movie,Vathikuchi,P.Kinslin,"Dileepan, Anjali, Sampath Raj, Jayaprakash, Saranya Ponvannan",,,2013,ALL,136 min,"Action, Romance","Sakthi is an autorickshaw driver, who is in love with his neighbour, Leena. His life changes when he runs into three dangerous criminals who want him dead.",Prime Video
6472,s6473,Movie,Udhayam NH4,Manimaran,"Siddharth, Ashrita Shetty, Kay Kay Menon, Aadukalam Naren, Kaali Venkat",,,2013,ALL,120 min,Romance,"Prabhu, a young college student, kidnaps his lover Rithika when her father disapproves of their relationship. Manoj Menon, an encounter specialist, is appointed to track them down.",Prime Video
6473,s6474,Movie,The Human Comedy,Mohammad Hadi Karimi,"Arman Darvish, Hooman Seyedi, Leila Zareh, Hasti Mahdavifard, Niki Karimi, Bahareh Kianafshar, Alireza Shojanoori",,,2017,13+,90 min,"Comedy, Drama",A comedy of the tragic life of someone who must live like the people around him despite his own preference. The Human Comedy is a comedy narrative of the tragic life of a person who finds himself doing as the Romans do unwillingly.,Prime Video
6474,s6475,Movie,The Adventures of Major Miracle,James Campbell,"Daniel Elston, Madeleine Simard, Kayleigh M. Styles",,,2021,16+,71 min,Action,"Following the loss of his father, Caden- a teen boy, struggles to hold his life together as everything he has ever known drastically changes. Caden develops an unlikely friendship with street-smart Rocky (Roxanne).",Prime Video
6475,s6476,Movie,Talak Talak Talak,K N Vaidyanath,"R J Nethra, Suchethan Swaroop Vaidya",,,2021,13+,110 min,Drama,"Abdul Rashid and Noor Jahan are a married couple who belong to the middle-class family. One fateful day, when the couple fought, Rashid pronounced Talaq in a fit of rage. To sort things out, Noor must perform Nikah Halaala where she has to marry another man, consummate marriage and get divorce to remarry Rashid. Though Noor tearfully treads this slippery slope to get back to her husband and kids.",Prime Video
6476,s6477,Movie,Slackers,Dewey Nicks,"Jason Schwartzman, Jason Segal, Devon Sawa",,,2002,R,87 min,Comedy,"When geeky Ethan discovers three fellow students scamming the examination system, he blackmails them to win over the college's most popular girl.",Prime Video
6477,s6478,Movie,Shartu Gate,Pradeep Bhattarai,"Paul Shah, Aanchal Sharma, Hari Bansha Acharya, Madan Krishna Acharya, Priyanka Karki, Deepa Shree Niroula, Deepak Raj Giri, Ramesh Ranjan",,,2018,13+,128 min,"Comedy, Romance","A couple is deeply in love and about to get married. However, the man's father does not want his son to get married to a corrupt politician's daughter, and a conflict is created between the two families.",Prime Video
6478,s6479,Movie,Nootrenbadhu,Jayendra Panchapakesan,"Siddharth, Priya Anand, Nithya Menen, Moulee, Geetha",,,2011,ALL,134 min,Romance,"Soon after his marriage to Renuka, Dr Ajay learns that he has cancer and has only six months left to live. He fakes his death, moves to India and decides to lead his remaining life helping others.",Prime Video
6479,s6480,Movie,Marina,Pandiraj,"Sivakarthikeyan, Oviya, Pakoda Pandian, Sathish, Jayaprakash",,,2012,ALL,132 min,"Comedy, Drama","Pakoda' Pandian comes to Chennai to run his livelihood. He comes across a host of characters and his perspective on life changes. His cool and casual attitude earns him many friends in the beach. The rest of the movie shows some interesting incidents and the people he comes across.",Prime Video
6480,s6481,Movie,Mankatha,Venkat Prabhu,"Ajith Kumar, Arjun, Trisha, Lakshmi Rai, Anjali, Vaibhav, Premji Amaren, Mahat Raghavendra, Jayaprakash, Aravind",,,2011,13+,154 min,"Action, Suspense",A ruthless cop has to win a game to save an amount of 5 billiion from a corrupt politician and a local gang,Prime Video
6481,s6482,Movie,Magamuni,Santhakumar,"Arya, Indhuja Ravichandran, Mahima Nambiar, Kaali Venkat, Jayaprakash",,,2019,13+,150 min,Drama,Two long-separated brothers end up in life-threatening situations. How do their lives intersect and what happens next is the rest of the movie.,Prime Video
6482,s6483,Movie,Maayanadhi,Ashok Thiagarajan,"Aadukalam Naren, Venba, Abi Saravanan, Appukutty",,,2020,ALL,113 min,Romance,"Kousalya, an aspiring doctor, and her doting father live a humble and peaceful life until her father discovers her love for an auto driver.",Prime Video
6483,s6484,Movie,Maayajaalam,S. V. Krishna Reddy,"Srikanth, Poonam Kaur, Krishna Bhagavaan, Pradeep Rawat, Brahmanandam, Venu Madhav, Ali, Shafi",,,2006,13+,138 min,Drama,"Vamsi, a matchmaking consultant, fixes the marriage of a doctor's daughter, Swathi, with Chatrapathi. Things change when she mistakes Vamsi to be her future husband.",Prime Video
6484,s6485,Movie,Kanna Laddu Thinna Aasaiya,K. S. Manikandan,"Sethu, Santhanam, Srinivasan, Vishakha, VTV Ganesh, Kovai Sarala, K. Sivasankar",,,2013,ALL,133 min,Comedy,"Shiva and his friends fall for Sowmya, who has just moved into their locality. They are forced into a competition to win over the woman.",Prime Video
6485,s6486,Movie,Kanchana,Raghava Lawrence,"Raghava Lawrence, R. Sarathkumar, Kovai Sarala, Lakshmi Rai, Devadarshini, Sriman",,,2011,13+,164 min,"Comedy, Horror","When three spirits possess a timid young man and start making him act like a woman, his mother consults an exorcist who unearths a heartbreaking tale of societal injustice, murder and vengeance.",Prime Video
6486,s6487,Movie,Kana Kandaen,K. V. Anand,"Srikanth, Prithviraj, Gopika, Vivek, Singamuthu",,,2005,13+,161 min,"Drama, Suspense","Baskar, a young man, takes up the desalination of seawater as his ambition because he wants to make a difference. However, things turn when he meets a man who promises to finance his project.",Prime Video
6487,s6488,Movie,Kadhalil Sodhappuvadhu Yeppadi,Balaji Mohan,"Siddharth, Amala Paul, Ravi Raghavendra, Sri Ranjani",,,2012,ALL,122 min,Comedy,"Arun and Parvathi give an interview about their love story, but they fight even before the interview gets over. Parvathi has problems at her home, as her mother Saroja wants to divorce her father Akilan.",Prime Video
6489,s6490,Movie,Half Serious,Utsav Mukherjee,"Paran Banerjee, Roopa Ganguly, Kharaj Mukherjee",,,2013,13+,122 min,Comedy,"Aniruddha, a struggling filmmaker, wishes to write a script that focuses on gender inequality. Ironically, he ends up neglecting his wife and forgets to implement equality in his own home.",Prime Video
6490,s6491,Movie,Ganesapuram,Veerangan K,"Chinna, Risha",,,2021,13+,144 min,Romance,"During one panchayat, Chinna beats the Village president Kayal Perera.Following this Perera's son Rajasimman plans to take revenge on Chinna and his friends. Menawhile, Chinna falls in love with Risha.",Prime Video
6491,s6492,Movie,Flat No. 609,ARINDAM BHATTACHARYA,"ABIR CHATTERJEE, TANUSREE, RUDRANIL GHOSH",,,2018,13+,103 min,Horror,A couple moves into a beautiful duplex and starts experiencing paranormal activities.,Prime Video
6492,s6493,Movie,Deiva Thirumagal,A. L. Vijay,"Vikram, Sara Arjun, Anushka Shetty, Amala Paul, Nassar, Santhanam",,,2011,ALL,160 min,"Comedy, Drama","A man with disabilities fights for custody of his 6-year-old daughter, and in the process teaches his opponent lawyer the value of love and family.",Prime Video
6493,s6494,Movie,David,Bejoy Nambiar,"Vikram, Tabu, Jiiva, Lara Dutta, Isha Sharvani",,,2013,13+,122 min,Action,"The plot revolves around the lives of two different men named David, who are about to take a step which is going to change their lives forever.",Prime Video
6494,s6495,Movie,Cheo,Eric W. Santos,"Sebastian Salazar, Samantha Laurenti, Zen Navarro, Tina Torres, Marsha Hovey, Hence Singleton, Gordy Bravo, NJ Brown, Ana Aldana, Rebecca Faiola",,,2019,13+,106 min,"Drama, Special Interest",Cheo graduated with dreams of hitting it big as a DJ but creative differences with his best friend Eli hinder them from setting the world on fire.,Prime Video
6495,s6496,Movie,Chandramukhi,P. Vasu,"Rajinikanth, Prabhu, Jyothika, Nayanthara, Vadivelu, Nassar, Vineeth, Sheela",,,2005,ALL,160 min,"Comedy, Drama, Horror","Rajnikant a top psychiatrist from America is on an SOS mission to help rescue his best friend Prabhu's wife Jyothika, who suffers from a split personality syndrome. Rajnikant couples his treatment with exorcism to cure Jyothika.",Prime Video
6496,s6497,Movie,Champion Joe,Osamu Dezaki,"Teruhiko Aoi, Toshiyuki Hosokawa, Juukei Fujioka",,,1980,16+,153 min,"Action, Drama, Sports",A troubled youth goes on the journey to become a champion boxer with the help of a former boxing coach turned alcoholic. (The movie is an abridged remake of the 1970 TV series).,Prime Video
6497,s6498,Movie,Champion,Suseenthiran,"Vishwa, Mirnalini Ravi, Narain, Manoj Bharathiraja, Stun Siva",,,2019,13+,103 min,"Drama, Sports","Jones, a polite and talented footballer, is judged by his counterparts because of his financial status. When he learns about his past, he is torn between his dreams and his hunger to seek revenge.",Prime Video
6498,s6499,Movie,Carmen,Vicente Aranda,"Paz Vega, Leonardo Sbaraglia, Antonio Dechent, Ginés García Millán","Spain, United Kingdom, Italy",,2003,18+,115 min,"Drama, Romance","The free and enigmatic nature of Carmen, a woman of great beauty and passionate character, makes José, a military man, become the victim and protagonist of turbulent love affairs and uncontrollable passions, immersed in a chain of fatalism, jealousy and blood.",Prime Video
6500,s6501,Movie,Wrong Fires For Right Hopes,Luca Luongo,"Luca Luongo, Carolina Licheri, Michele Allocca",,,2020,18+,18 min,"Drama, Romance","The young Tony runs away from police. He'll find a place in Gaia and Sandro's house, where Tony and Gaia will fall in love: this will change everything.",Prime Video
6501,s6502,Movie,Woodfalls,David Campion,"Matthew Ferdenzi, Michelle Crane, Gareth Bennett-Ryan, Tyron Maynard, Maggie Daniels",,,2016,13+,74 min,"Drama, Horror, Suspense","When a family of travelers move to a rural town, conflict ensues amongst the locals. Stigmatized as 'gypsies', they are not welcomed into the community.",Prime Video
6502,s6503,Movie,White Zombie,Victor Halperin,"Bela Lugosi, Madge Bellamy, Robert Frazer, John Harron",,,1932,13+,66 min,Horror,"A young man, Charles Beaumont (Robert Frazer) turns to a witch doctor 'Murder' Legendre (Bela Lugosi) to lure the woman he loves, Madeline Short (Madge Bellamy) away from her fiancé John Harron (Neil Parker), but instead turns her into a zombie slave.",Prime Video
6503,s6504,Movie,White Elephant,Corey Moss,"Carmela Zumbado, Coco Jones, Devin Druid, Lana McKissack",,,2021,13+,80 min,Comedy,"Four couples hold on to their college friendships by reuniting every December for a white elephant gift exchange. When nothing goes as planned, their relationships and friendships are put to the test, and they must use the game to fix what's broken.",Prime Video
6504,s6505,Movie,When We Are Right,Sharon Mor,"Edward Asner, Kelsey Bohlen, Cody Cowell, Avi Liberman, Sharon Mor",,,2019,13+,35 min,Drama,"Shelly, a young paramedic, carries a lot of sadness and pain in her heart, however it doesn't stop her from being a hard worker and saving the lives of people on a daily basis. Until one day she saves the life of her soulmate, the question remains, will they recognize each other?",Prime Video
6505,s6506,Movie,Tyger Tyger,Kerry Mondragon,"Sam Quartin, Dylan Sprouse, Thea Sofie Loch Næss, Craig Stark, Eden Anne Brolin, Nekhebet Kum Juch, Max Madsen, Alma Martinez, Barbara Palvin",,,2021,18+,92 min,"Romance, Science Fiction, Western","During a pandemic, a selfless woman kidnaps a junkie after robbing a pharmacy and hits the road to distribute ""life saving"" medication, but find themselves trapped in the fringe lands of a law-less psychedelic city.",Prime Video
